shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
ES:Euskotren:RoutePoints:518:,43.261052,-2.926658,100,4245.332
ES:Euskotren:RoutePoints:518:,43.260842,-2.926273,101,4284.332
ES:Euskotren:RoutePoints:518:,43.260616,-2.925858,102,4326.332
ES:Euskotren:RoutePoints:518:,43.260356,-2.925392,103,4373.909
ES:Euskotren:RoutePoints:518:,43.260114,-2.924931,104,4419.977
ES:Euskotren:RoutePoints:518:,43.259882,-2.924491,105,4464.004
ES:Euskotren:RoutePoints:518:,43.259563,-2.924174,106,4507.813
ES:Euskotren:RoutePoints:518:,43.259292,-2.924569,107,4551.876
ES:Euskotren:RoutePoints:518:,43.259214,-2.925141,108,4599.071
ES:Euskotren:RoutePoints:518:,43.259104,-2.925685,109,4644.921
ES:Euskotren:RoutePoints:518:,43.259035,-2.925926,110,4665.921
ES:Euskotren:RoutePoints:518:,43.258936,-2.926251,111,4694.486
ES:Euskotren:RoutePoints:518:,43.258612,-2.926662,112,4743.541
ES:Euskotren:RoutePoints:518:,43.258182,-2.926699,113,4791.427
ES:Euskotren:RoutePoints:518:,43.257748,-2.926497,114,4842.329
ES:Euskotren:RoutePoints:518:,43.257335,-2.926285,115,4891.357
ES:Euskotren:RoutePoints:518:,43.256944,-2.925969,116,4941.728
ES:Euskotren:RoutePoints:518:,43.256581,-2.925609,117,4991.494
ES:Euskotren:RoutePoints:518:,43.25623,-2.925224,118,5041.494
ES:Euskotren:RoutePoints:518:,43.255947,-2.92476,119,5090.519
ES:Euskotren:RoutePoints:518:,43.255795,-2.924369,120,5126.519
ES:Euskotren:RoutePoints:518:,43.255736,-2.924211,121,5140.879
ES:Euskotren:RoutePoints:518:,43.255543,-2.923653,122,5191.024
ES:Euskotren:RoutePoints:518:,43.255431,-2.923056,123,5241.023
ES:Euskotren:RoutePoints:518:,43.255305,-2.922479,124,5289.935
ES:Euskotren:RoutePoints:518:,43.254989,-2.922061,125,5338.719
ES:Euskotren:RoutePoints:518:,43.254624,-2.9217,126,5388.719
ES:Euskotren:RoutePoints:518:,43.254259,-2.921339,127,5438.768
ES:Euskotren:RoutePoints:518:,43.254113,-2.921513,128,5460.302
ES:Euskotren:RoutePoints:5970:,43.247273,-2.904938,1,0.0
ES:Euskotren:RoutePoints:5970:,43.247234,-2.905554,2,50.193
ES:Euskotren:RoutePoints:5970:,43.247245,-2.906167,3,99.994
ES:Euskotren:RoutePoints:5970:,43.247235,-2.906787,4,150.269
ES:Euskotren:RoutePoints:5970:,43.247219,-2.907393,5,199.567
ES:Euskotren:RoutePoints:5970:,43.247179,-2.908005,6,249.438
ES:Euskotren:RoutePoints:5970:,43.247006,-2.908574,7,299.416
ES:Euskotren:RoutePoints:5970:,43.24681,-2.90913,8,349.587
ES:Euskotren:RoutePoints:5970:,43.246615,-2.909685,9,399.579
ES:Euskotren:RoutePoints:5970:,43.246519,-2.910282,10,449.14
ES:Euskotren:RoutePoints:5970:,43.246435,-2.910888,11,499.293
ES:Euskotren:RoutePoints:5970:,43.246393,-2.911493,12,548.562
ES:Euskotren:RoutePoints:5970:,43.246351,-2.912112,13,599.102
ES:Euskotren:RoutePoints:5970:,43.246309,-2.912728,14,649.272
ES:Euskotren:RoutePoints:5970:,43.24627,-2.913337,15,698.936
ES:Euskotren:RoutePoints:5970:,43.246228,-2.913951,16,748.967
ES:Euskotren:RoutePoints:5970:,43.246153,-2.914564,17,799.422
ES:Euskotren:RoutePoints:5970:,43.245941,-2.915098,18,848.733
ES:Euskotren:RoutePoints:5970:,43.245675,-2.915586,19,898.207
ES:Euskotren:RoutePoints:5970:,43.245543,-2.915807,20,921.339
ES:Euskotren:RoutePoints:5970:,43.245389,-2.916063,21,948.288
ES:Euskotren:RoutePoints:5970:,43.245121,-2.916567,22,998.85
ES:Euskotren:RoutePoints:5970:,43.244873,-2.917078,23,1048.662
ES:Euskotren:RoutePoints:5970:,43.244775,-2.917648,24,1096.125
ES:Euskotren:RoutePoints:5970:,43.244961,-2.918196,25,1145.19
ES:Euskotren:RoutePoints:5970:,43.245222,-2.91869,26,1194.636
ES:Euskotren:RoutePoints:5970:,43.245548,-2.919093,27,1243.457
ES:Euskotren:RoutePoints:5970:,43.245955,-2.919367,28,1293.775
ES:Euskotren:RoutePoints:5970:,43.246365,-2.919615,29,1343.565
ES:Euskotren:RoutePoints:5970:,43.246797,-2.919763,30,1393.117
ES:Euskotren:RoutePoints:5970:,43.247221,-2.919944,31,1442.427
ES:Euskotren:RoutePoints:5970:,43.24761,-2.920178,32,1489.571
ES:Euskotren:RoutePoints:5970:,43.248036,-2.920372,33,1539.503
ES:Euskotren:RoutePoints:5970:,43.248476,-2.920486,34,1589.231
ES:Euskotren:RoutePoints:5970:,43.248919,-2.920591,35,1639.107
ES:Euskotren:RoutePoints:5970:,43.249367,-2.920693,36,1689.569
ES:Euskotren:RoutePoints:5970:,43.249809,-2.920801,37,1739.417
ES:Euskotren:RoutePoints:5970:,43.25025,-2.920912,38,1789.208
ES:Euskotren:RoutePoints:5970:,43.250678,-2.921092,39,1838.929
ES:Euskotren:RoutePoints:5970:,43.251073,-2.921395,40,1889.261
ES:Euskotren:RoutePoints:5970:,43.251456,-2.921716,41,1939.141
ES:Euskotren:RoutePoints:5970:,43.251844,-2.921993,42,1987.688
ES:Euskotren:RoutePoints:5970:,43.252275,-2.921915,43,2036.037
ES:Euskotren:RoutePoints:5970:,43.252718,-2.921772,44,2086.504
ES:Euskotren:RoutePoints:5970:,43.253094,-2.921694,45,2128.728
ES:Euskotren:RoutePoints:5970:,43.253129,-2.921731,46,2133.728
ES:Euskotren:RoutePoints:5970:,43.253158,-2.921761,47,2137.728
ES:Euskotren:RoutePoints:5970:,43.253172,-2.921776,48,2139.728
ES:Euskotren:RoutePoints:5970:,43.253224,-2.921624,49,2153.358
ES:Euskotren:RoutePoints:5970:,43.253242,-2.921618,50,2155.355
ES:Euskotren:RoutePoints:5970:,43.253256,-2.921614,51,2156.98
ES:Euskotren:RoutePoints:5970:,43.253265,-2.921611,52,2157.977
ES:Euskotren:RoutePoints:5970:,43.253273,-2.921608,53,2158.974
ES:Euskotren:RoutePoints:5970:,43.253292,-2.921603,54,2161.029
ES:Euskotren:RoutePoints:5970:,43.253251,-2.921836,55,2180.493
ES:Euskotren:RoutePoints:5970:,43.253275,-2.921833,56,2183.204
ES:Euskotren:RoutePoints:5970:,43.253284,-2.921833,57,2184.204
ES:Euskotren:RoutePoints:5970:,43.253353,-2.921584,58,2205.837
ES:Euskotren:RoutePoints:5970:,43.253312,-2.921829,59,2226.313
ES:Euskotren:RoutePoints:5970:,43.253371,-2.921578,60,2247.735
ES:Euskotren:RoutePoints:5970:,43.253379,-2.921575,61,2248.735
ES:Euskotren:RoutePoints:5970:,43.253388,-2.921573,62,2249.735
ES:Euskotren:RoutePoints:5970:,43.253397,-2.92157,63,2250.735
ES:Euskotren:RoutePoints:5970:,43.253414,-2.921565,64,2252.652
ES:Euskotren:RoutePoints:5970:,43.253422,-2.921562,65,2253.65
ES:Euskotren:RoutePoints:5970:,43.253387,-2.921835,66,2276.197
ES:Euskotren:RoutePoints:5970:,43.253394,-2.921836,67,2276.967
ES:Euskotren:RoutePoints:5970:,43.253458,-2.921551,68,2301.234
ES:Euskotren:RoutePoints:5970:,43.253467,-2.921548,69,2302.224
ES:Euskotren:RoutePoints:5970:,43.253439,-2.921842,70,2326.288
ES:Euskotren:RoutePoints:5970:,43.253493,-2.92154,71,2351.525
ES:Euskotren:RoutePoints:5970:,43.253511,-2.921534,72,2353.577
ES:Euskotren:RoutePoints:5970:,43.25352,-2.921532,73,2354.577
ES:Euskotren:RoutePoints:5970:,43.253529,-2.921529,74,2355.577
ES:Euskotren:RoutePoints:5970:,43.253537,-2.921526,75,2356.577
ES:Euskotren:RoutePoints:5970:,43.253546,-2.921523,76,2357.557
ES:Euskotren:RoutePoints:5970:,43.253554,-2.921521,77,2358.518
ES:Euskotren:RoutePoints:5970:,43.253563,-2.921518,78,2359.48
ES:Euskotren:RoutePoints:5970:,43.253571,-2.921515,79,2360.441
ES:Euskotren:RoutePoints:5970:,43.253578,-2.921514,80,2361.153
ES:Euskotren:RoutePoints:5970:,43.253586,-2.921511,81,2362.086
ES:Euskotren:RoutePoints:5970:,43.253594,-2.921508,82,2363.02
ES:Euskotren:RoutePoints:5970:,43.253557,-2.921857,83,2391.603
ES:Euskotren:RoutePoints:5970:,43.253578,-2.92186,84,2393.842
ES:Euskotren:RoutePoints:5970:,43.253639,-2.921494,85,2424.281
ES:Euskotren:RoutePoints:5970:,43.253648,-2.921492,86,2425.274
ES:Euskotren:RoutePoints:5970:,43.253657,-2.921489,87,2426.264
ES:Euskotren:RoutePoints:5970:,43.253617,-2.921865,88,2457.082
ES:Euskotren:RoutePoints:5970:,43.253981,-2.921783,89,2498.02
ES:Euskotren:RoutePoints:5970:,43.254113,-2.921513,90,2524.367
ES:Euskotren:RoutePoints:5970:,43.254259,-2.921339,91,2545.902
ES:Euskotren:RoutePoints:5970:,43.254624,-2.9217,92,2595.95
ES:Euskotren:RoutePoints:5970:,43.254989,-2.922061,93,2645.95
ES:Euskotren:RoutePoints:5970:,43.255305,-2.922479,94,2694.734
ES:Euskotren:RoutePoints:5970:,43.255431,-2.923056,95,2743.646
ES:Euskotren:RoutePoints:5970:,43.255543,-2.923653,96,2793.645
ES:Euskotren:RoutePoints:5970:,43.255736,-2.924211,97,2843.79
ES:Euskotren:RoutePoints:5970:,43.255795,-2.924369,98,2858.15
ES:Euskotren:RoutePoints:5970:,43.255947,-2.92476,99,2894.15
ES:Euskotren:RoutePoints:5970:,43.25623,-2.925224,100,2943.175
ES:Euskotren:RoutePoints:5970:,43.256581,-2.925609,101,2993.175
ES:Euskotren:RoutePoints:5970:,43.256944,-2.925969,102,3042.942
ES:Euskotren:RoutePoints:5970:,43.257335,-2.926285,103,3093.313
ES:Euskotren:RoutePoints:5970:,43.257748,-2.926497,104,3142.34
ES:Euskotren:RoutePoints:5970:,43.258182,-2.926699,105,3193.242
ES:Euskotren:RoutePoints:5970:,43.258612,-2.926662,106,3241.128
ES:Euskotren:RoutePoints:5970:,43.258936,-2.926251,107,3290.184
ES:Euskotren:RoutePoints:5970:,43.259035,-2.925926,108,3318.748
ES:Euskotren:RoutePoints:5970:,43.259104,-2.925685,109,3339.748
ES:Euskotren:RoutePoints:5970:,43.259214,-2.925141,110,3385.598
ES:Euskotren:RoutePoints:5970:,43.259292,-2.924569,111,3432.794
ES:Euskotren:RoutePoints:5970:,43.259563,-2.924174,112,3476.856
ES:Euskotren:RoutePoints:5970:,43.259882,-2.924491,113,3520.665
ES:Euskotren:RoutePoints:5970:,43.260114,-2.924931,114,3564.692
ES:Euskotren:RoutePoints:5970:,43.260356,-2.925392,115,3610.76
ES:Euskotren:RoutePoints:5970:,43.260616,-2.925858,116,3658.337
ES:Euskotren:RoutePoints:5970:,43.260842,-2.926273,117,3700.337
ES:Euskotren:RoutePoints:5970:,43.261052,-2.926658,118,3739.337
ES:Euskotren:RoutePoints:5970:,43.26109,-2.926727,119,3746.337
ES:Euskotren:RoutePoints:5970:,43.261418,-2.926968,120,3787.661
ES:Euskotren:RoutePoints:5970:,43.26168,-2.926527,121,3833.806
ES:Euskotren:RoutePoints:5970:,43.261961,-2.926045,122,3883.806
ES:Euskotren:RoutePoints:5970:,43.262244,-2.92557,123,3933.597
ES:Euskotren:RoutePoints:5970:,43.26253,-2.925094,124,3983.597
ES:Euskotren:RoutePoints:5970:,43.262892,-2.925047,125,4024.027
ES:Euskotren:RoutePoints:5970:,43.26334,-2.925104,126,4073.947
ES:Euskotren:RoutePoints:5970:,43.263765,-2.925176,127,4121.534
ES:Euskotren:RoutePoints:5970:,43.264076,-2.925581,128,4169.201
ES:Euskotren:RoutePoints:5970:,43.264356,-2.926022,129,4216.643
ES:Euskotren:RoutePoints:5970:,43.264491,-2.926253,130,4240.64
ES:Euskotren:RoutePoints:5970:,43.26464,-2.926501,131,4266.64
ES:Euskotren:RoutePoints:5970:,43.264927,-2.926976,132,4316.64
ES:Euskotren:RoutePoints:5970:,43.265244,-2.927398,133,4365.771
ES:Euskotren:RoutePoints:5970:,43.265568,-2.927826,134,4415.771
ES:Euskotren:RoutePoints:5970:,43.265895,-2.928254,135,4466.086
ES:Euskotren:RoutePoints:5970:,43.266246,-2.92864,136,4516.086
ES:Euskotren:RoutePoints:5970:,43.266316,-2.928717,137,4526.086
ES:Euskotren:RoutePoints:5970:,43.266597,-2.929026,138,4566.086
ES:Euskotren:RoutePoints:5970:,43.266948,-2.929412,139,4616.086
ES:Euskotren:RoutePoints:5970:,43.267297,-2.929769,140,4664.468
ES:Euskotren:RoutePoints:5970:,43.267619,-2.930118,141,4710.065
ES:Euskotren:RoutePoints:5970:,43.26795,-2.930505,142,4758.428
ES:Euskotren:RoutePoints:5970:,43.268173,-2.931031,143,4807.763
ES:Euskotren:RoutePoints:5970:,43.268161,-2.931609,144,4854.713
ES:Euskotren:RoutePoints:5970:,43.268111,-2.932218,145,4904.43
ES:Euskotren:RoutePoints:5970:,43.268088,-2.932833,146,4954.43
ES:Euskotren:RoutePoints:5970:,43.268068,-2.9334,147,5000.43
ES:Euskotren:RoutePoints:5970:,43.268047,-2.933966,148,5046.43
ES:Euskotren:RoutePoints:5970:,43.267944,-2.934547,149,5094.952
ES:Euskotren:RoutePoints:5970:,43.267953,-2.935141,150,5143.225
ES:Euskotren:RoutePoints:5970:,43.268213,-2.935604,151,5190.573
ES:Euskotren:RoutePoints:5970:,43.268447,-2.936098,152,5238.33
ES:Euskotren:RoutePoints:5970:,43.268657,-2.936612,153,5286.097
ES:Euskotren:RoutePoints:5970:,43.268713,-2.936758,154,5299.54
ES:Euskotren:RoutePoints:5970:,43.268823,-2.937162,155,5334.54
ES:Euskotren:RoutePoints:5970:,43.268932,-2.937763,156,5384.761
ES:Euskotren:RoutePoints:5970:,43.268987,-2.938369,157,5434.325
ES:Euskotren:RoutePoints:5970:,43.26898,-2.938991,158,5484.808
ES:Euskotren:RoutePoints:5970:,43.26889,-2.939585,159,5534.046
ES:Euskotren:RoutePoints:5970:,43.26876,-2.940149,160,5582.046
ES:Euskotren:RoutePoints:5970:,43.268596,-2.940711,161,5631.159
ES:Euskotren:RoutePoints:5970:,43.268592,-2.940722,162,5632.159
ES:Euskotren:RoutePoints:5970:,43.268375,-2.941262,163,5682.159
ES:Euskotren:RoutePoints:5970:,43.268083,-2.941734,164,5732.356
ES:Euskotren:RoutePoints:5970:,43.267742,-2.942136,165,5782.353
ES:Euskotren:RoutePoints:5970:,43.267373,-2.942481,166,5831.923
ES:Euskotren:RoutePoints:5970:,43.266982,-2.942784,167,5881.923
ES:Euskotren:RoutePoints:5970:,43.266604,-2.943103,168,5931.177
ES:Euskotren:RoutePoints:5970:,43.266338,-2.943595,169,5980.865
ES:Euskotren:RoutePoints:5970:,43.266272,-2.943903,170,6006.865
ES:Euskotren:RoutePoints:5971:,43.247273,-2.904938,1,0.0
ES:Euskotren:RoutePoints:5971:,43.247234,-2.905554,2,50.193
ES:Euskotren:RoutePoints:5971:,43.247245,-2.906167,3,99.994
ES:Euskotren:RoutePoints:5971:,43.247235,-2.906787,4,150.269
ES:Euskotren:RoutePoints:5971:,43.247219,-2.907393,5,199.567
ES:Euskotren:RoutePoints:5971:,43.247179,-2.908005,6,249.438
ES:Euskotren:RoutePoints:5971:,43.247006,-2.908574,7,299.416
ES:Euskotren:RoutePoints:5971:,43.24681,-2.90913,8,349.587
ES:Euskotren:RoutePoints:5971:,43.246615,-2.909685,9,399.579
ES:Euskotren:RoutePoints:5971:,43.246519,-2.910282,10,449.14
ES:Euskotren:RoutePoints:5971:,43.246435,-2.910888,11,499.293
ES:Euskotren:RoutePoints:5971:,43.246393,-2.911493,12,548.562
ES:Euskotren:RoutePoints:5971:,43.246351,-2.912112,13,599.102
ES:Euskotren:RoutePoints:5971:,43.246309,-2.912728,14,649.272
ES:Euskotren:RoutePoints:5971:,43.24627,-2.913337,15,698.936
ES:Euskotren:RoutePoints:5971:,43.246228,-2.913951,16,748.967
ES:Euskotren:RoutePoints:5971:,43.246153,-2.914564,17,799.422
ES:Euskotren:RoutePoints:5971:,43.245941,-2.915098,18,848.733
ES:Euskotren:RoutePoints:5971:,43.245675,-2.915586,19,898.207
ES:Euskotren:RoutePoints:5971:,43.245543,-2.915807,20,921.339
ES:Euskotren:RoutePoints:5971:,43.245389,-2.916063,21,948.288
ES:Euskotren:RoutePoints:5971:,43.245121,-2.916567,22,998.85
ES:Euskotren:RoutePoints:5971:,43.244873,-2.917078,23,1048.662
ES:Euskotren:RoutePoints:5971:,43.244775,-2.917648,24,1096.125
ES:Euskotren:RoutePoints:5971:,43.244961,-2.918196,25,1145.19
ES:Euskotren:RoutePoints:5971:,43.245222,-2.91869,26,1194.636
ES:Euskotren:RoutePoints:5971:,43.245548,-2.919093,27,1243.457
ES:Euskotren:RoutePoints:5971:,43.245955,-2.919367,28,1293.775
ES:Euskotren:RoutePoints:5971:,43.246365,-2.919615,29,1343.565
ES:Euskotren:RoutePoints:5971:,43.246797,-2.919763,30,1393.117
ES:Euskotren:RoutePoints:5971:,43.247221,-2.919944,31,1442.427
ES:Euskotren:RoutePoints:5971:,43.24761,-2.920178,32,1489.571
ES:Euskotren:RoutePoints:5971:,43.248036,-2.920372,33,1539.503
ES:Euskotren:RoutePoints:5971:,43.248476,-2.920486,34,1589.231
ES:Euskotren:RoutePoints:5971:,43.248919,-2.920591,35,1639.107
ES:Euskotren:RoutePoints:5971:,43.249367,-2.920693,36,1689.569
ES:Euskotren:RoutePoints:5971:,43.249809,-2.920801,37,1739.417
ES:Euskotren:RoutePoints:5971:,43.25025,-2.920912,38,1789.208
ES:Euskotren:RoutePoints:5971:,43.250678,-2.921092,39,1838.929
ES:Euskotren:RoutePoints:5971:,43.251073,-2.921395,40,1889.261
ES:Euskotren:RoutePoints:5971:,43.251456,-2.921716,41,1939.141
ES:Euskotren:RoutePoints:5971:,43.251844,-2.921993,42,1987.688
ES:Euskotren:RoutePoints:5971:,43.252275,-2.921915,43,2036.037
ES:Euskotren:RoutePoints:5971:,43.252718,-2.921772,44,2086.504
ES:Euskotren:RoutePoints:5971:,43.253094,-2.921694,45,2128.728
ES:Euskotren:RoutePoints:5971:,43.253129,-2.921731,46,2133.728
ES:Euskotren:RoutePoints:5971:,43.253158,-2.921761,47,2137.728
ES:Euskotren:RoutePoints:5971:,43.253172,-2.921776,48,2139.728
ES:Euskotren:RoutePoints:5971:,43.253224,-2.921624,49,2153.358
ES:Euskotren:RoutePoints:5971:,43.253242,-2.921618,50,2155.355
ES:Euskotren:RoutePoints:5971:,43.253256,-2.921614,51,2156.98
ES:Euskotren:RoutePoints:5971:,43.253265,-2.921611,52,2157.977
ES:Euskotren:RoutePoints:5971:,43.253273,-2.921608,53,2158.974
ES:Euskotren:RoutePoints:5971:,43.253292,-2.921603,54,2161.029
ES:Euskotren:RoutePoints:5971:,43.253251,-2.921836,55,2180.493
ES:Euskotren:RoutePoints:5971:,43.253275,-2.921833,56,2183.204
ES:Euskotren:RoutePoints:5971:,43.253284,-2.921833,57,2184.204
ES:Euskotren:RoutePoints:5971:,43.253353,-2.921584,58,2205.837
ES:Euskotren:RoutePoints:5971:,43.253312,-2.921829,59,2226.313
ES:Euskotren:RoutePoints:5971:,43.253371,-2.921578,60,2247.735
ES:Euskotren:RoutePoints:5971:,43.253379,-2.921575,61,2248.735
ES:Euskotren:RoutePoints:5971:,43.253388,-2.921573,62,2249.735
ES:Euskotren:RoutePoints:5971:,43.253397,-2.92157,63,2250.735
ES:Euskotren:RoutePoints:5971:,43.253414,-2.921565,64,2252.652
ES:Euskotren:RoutePoints:5971:,43.253422,-2.921562,65,2253.65
ES:Euskotren:RoutePoints:5971:,43.253387,-2.921835,66,2276.197
ES:Euskotren:RoutePoints:5971:,43.253394,-2.921836,67,2276.967
ES:Euskotren:RoutePoints:5971:,43.253458,-2.921551,68,2301.234
ES:Euskotren:RoutePoints:5971:,43.253467,-2.921548,69,2302.224
ES:Euskotren:RoutePoints:5971:,43.253439,-2.921842,70,2326.288
ES:Euskotren:RoutePoints:5971:,43.253493,-2.92154,71,2351.525
ES:Euskotren:RoutePoints:5971:,43.253511,-2.921534,72,2353.577
ES:Euskotren:RoutePoints:5971:,43.25352,-2.921532,73,2354.577
ES:Euskotren:RoutePoints:5971:,43.253529,-2.921529,74,2355.577
ES:Euskotren:RoutePoints:5971:,43.253537,-2.921526,75,2356.577
ES:Euskotren:RoutePoints:5971:,43.253546,-2.921523,76,2357.557
ES:Euskotren:RoutePoints:5971:,43.253554,-2.921521,77,2358.518
ES:Euskotren:RoutePoints:5971:,43.253563,-2.921518,78,2359.48
ES:Euskotren:RoutePoints:5971:,43.253571,-2.921515,79,2360.441
ES:Euskotren:RoutePoints:5971:,43.253578,-2.921514,80,2361.153
ES:Euskotren:RoutePoints:5971:,43.253586,-2.921511,81,2362.086
ES:Euskotren:RoutePoints:5971:,43.253594,-2.921508,82,2363.02
ES:Euskotren:RoutePoints:5971:,43.253557,-2.921857,83,2391.603
ES:Euskotren:RoutePoints:5971:,43.253578,-2.92186,84,2393.842
ES:Euskotren:RoutePoints:5971:,43.253639,-2.921494,85,2424.281
ES:Euskotren:RoutePoints:5971:,43.253648,-2.921492,86,2425.274
ES:Euskotren:RoutePoints:5971:,43.253657,-2.921489,87,2426.264
ES:Euskotren:RoutePoints:5971:,43.253617,-2.921865,88,2457.082
ES:Euskotren:RoutePoints:5971:,43.253981,-2.921783,89,2498.02
ES:Euskotren:RoutePoints:5971:,43.254113,-2.921513,90,2524.367
ES:Euskotren:RoutePoints:5971:,43.254259,-2.921339,91,2545.902
ES:Euskotren:RoutePoints:5971:,43.254624,-2.9217,92,2595.95
ES:Euskotren:RoutePoints:5971:,43.254989,-2.922061,93,2645.95
ES:Euskotren:RoutePoints:5971:,43.255305,-2.922479,94,2694.734
ES:Euskotren:RoutePoints:5971:,43.255431,-2.923056,95,2743.646
ES:Euskotren:RoutePoints:5971:,43.255543,-2.923653,96,2793.645
ES:Euskotren:RoutePoints:5971:,43.255736,-2.924211,97,2843.79
ES:Euskotren:RoutePoints:5971:,43.255795,-2.924369,98,2858.15
ES:Euskotren:RoutePoints:5971:,43.255947,-2.92476,99,2894.15
ES:Euskotren:RoutePoints:5971:,43.25623,-2.925224,100,2943.175
ES:Euskotren:RoutePoints:5971:,43.256581,-2.925609,101,2993.175
ES:Euskotren:RoutePoints:5971:,43.256944,-2.925969,102,3042.942
ES:Euskotren:RoutePoints:5971:,43.257335,-2.926285,103,3093.313
ES:Euskotren:RoutePoints:5971:,43.257748,-2.926497,104,3142.34
ES:Euskotren:RoutePoints:5971:,43.258182,-2.926699,105,3193.242
ES:Euskotren:RoutePoints:5971:,43.258612,-2.926662,106,3241.128
ES:Euskotren:RoutePoints:5971:,43.258936,-2.926251,107,3290.184
ES:Euskotren:RoutePoints:5971:,43.259035,-2.925926,108,3318.748
ES:Euskotren:RoutePoints:5971:,43.259104,-2.925685,109,3339.748
ES:Euskotren:RoutePoints:5971:,43.259214,-2.925141,110,3385.598
ES:Euskotren:RoutePoints:5971:,43.259292,-2.924569,111,3432.794
ES:Euskotren:RoutePoints:5971:,43.259563,-2.924174,112,3476.856
ES:Euskotren:RoutePoints:5971:,43.259882,-2.924491,113,3520.665
ES:Euskotren:RoutePoints:5971:,43.260114,-2.924931,114,3564.692
ES:Euskotren:RoutePoints:5971:,43.260356,-2.925392,115,3610.76
ES:Euskotren:RoutePoints:5971:,43.260616,-2.925858,116,3658.337
ES:Euskotren:RoutePoints:5971:,43.260842,-2.926273,117,3700.337
ES:Euskotren:RoutePoints:5971:,43.261052,-2.926658,118,3739.337
ES:Euskotren:RoutePoints:5971:,43.26109,-2.926727,119,3746.337
ES:Euskotren:RoutePoints:5971:,43.261418,-2.926968,120,3787.661
ES:Euskotren:RoutePoints:5971:,43.26168,-2.926527,121,3833.806
ES:Euskotren:RoutePoints:5971:,43.261961,-2.926045,122,3883.806
ES:Euskotren:RoutePoints:5971:,43.262244,-2.92557,123,3933.597
ES:Euskotren:RoutePoints:5971:,43.26253,-2.925094,124,3983.597
ES:Euskotren:RoutePoints:5971:,43.262892,-2.925047,125,4024.027
ES:Euskotren:RoutePoints:5971:,43.26334,-2.925104,126,4073.947
ES:Euskotren:RoutePoints:5971:,43.263765,-2.925176,127,4121.534
ES:Euskotren:RoutePoints:5971:,43.264076,-2.925581,128,4169.201
ES:Euskotren:RoutePoints:5971:,43.264356,-2.926022,129,4216.643
ES:Euskotren:RoutePoints:5971:,43.264491,-2.926253,130,4240.64
ES:Euskotren:RoutePoints:5971:,43.26464,-2.926501,131,4266.64
ES:Euskotren:RoutePoints:5971:,43.264927,-2.926976,132,4316.64
ES:Euskotren:RoutePoints:5971:,43.265244,-2.927398,133,4365.771
ES:Euskotren:RoutePoints:5971:,43.265568,-2.927826,134,4415.771
ES:Euskotren:RoutePoints:5971:,43.265895,-2.928254,135,4466.086
ES:Euskotren:RoutePoints:5971:,43.266246,-2.92864,136,4516.086
ES:Euskotren:RoutePoints:5971:,43.266316,-2.928717,137,4526.086
