route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
TR,SATURDAY,TR_SATURDAY_0_217,LA CASILLA,0,TR_SHAPE_8753520
TR,SATURDAY,TR_SATURDAY_0_218,LA CASILLA,0,TR_SHAPE_8753520
TR,SATURDAY,TR_SATURDAY_0_219,LA CASILLA,0,TR_SHAPE_8753520
TR,SATURDAY,TR_SATURDAY_0_220,LA CASILLA,0,TR_SHAPE_8753520
TR,SATURDAY,TR_SATURDAY_0_221,LA CASILLA,0,TR_SHAPE_8753520
TR,SATURDAY,TR_SATURDAY_0_222,LA CASILLA,0,TR_SHAPE_8753520
TR,SATURDAY,TR_SATURDAY_0_223,LA CASILLA,0,TR_SHAPE_8753520
TR,SATURDAY,TR_SATURDAY_0_224,LA CASILLA,0,TR_SHAPE_8753520
TR,SATURDAY,TR_SATURDAY_0_225,LA CASILLA,0,TR_SHAPE_8753520
TR,SATURDAY,TR_SATURDAY_0_226,LA CASILLA,0,TR_SHAPE_8753520
TR,SATURDAY,TR_SATURDAY_0_227,LA CASILLA,0,TR_SHAPE_8753520
TR,SATURDAY,TR_SATURDAY_0_228,LA CASILLA,0,TR_SHAPE_8753520
TR,SATURDAY,TR_SATURDAY_0_229,LA CASILLA,0,TR_SHAPE_8753520
TR,SATURDAY,TR_SATURDAY_0_230,LA CASILLA,0,TR_SHAPE_8753520
TR,SATURDAY,TR_SATURDAY_0_231,LA CASILLA,0,TR_SHAPE_8753520
TR,SATURDAY,TR_SATURDAY_0_232,LA CASILLA,0,TR_SHAPE_8753520
TR,SATURDAY,TR_SATURDAY_0_233,LA CASILLA,0,TR_SHAPE_8753520
TR,SATURDAY,TR_SATURDAY_0_234,LA CASILLA,0,TR_SHAPE_8753520
TR,SATURDAY,TR_SATURDAY_0_235,LA CASILLA,0,TR_SHAPE_8753520
TR,SATURDAY,TR_SATURDAY_0_236,LA CASILLA,0,TR_SHAPE_8753520
TR,SATURDAY,TR_SATURDAY_0_237,LA CASILLA,0,TR_SHAPE_8753520
TR,SATURDAY,TR_SATURDAY_0_238,LA CASILLA,0,TR_SHAPE_8753520
TR,SATURDAY,TR_SATURDAY_1_239,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_240,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_241,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_242,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_243,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_244,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_245,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_246,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_247,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_248,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_249,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_250,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_251,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_252,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_253,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_254,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_255,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_256,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_257,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_258,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_259,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_260,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_261,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_262,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_263,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_264,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_265,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_266,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_267,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_268,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_269,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_270,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_271,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_272,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_273,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_274,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_275,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_276,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_277,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_278,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_279,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_280,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_281,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_282,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_283,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_284,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_285,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_286,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_287,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_288,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_289,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_290,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_291,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_292,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_293,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_294,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_295,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_296,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_297,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_298,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_299,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_300,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_301,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_302,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_303,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_304,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_305,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_306,BOLUETA,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_307,ATXURI,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_308,ATXURI,1,TR_SHAPE_8753521
TR,SATURDAY,TR_SATURDAY_1_309,ATXURI,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_0_310,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_311,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_312,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_313,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_314,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_315,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_316,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_317,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_318,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_319,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_320,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_321,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_322,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_323,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_324,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_325,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_326,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_327,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_328,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_329,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_330,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_331,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_332,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_333,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_334,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_335,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_336,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_337,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_338,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_339,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_340,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_341,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_342,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_343,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_344,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_345,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_346,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_347,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_348,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_349,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_350,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_351,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_352,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_353,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_354,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_355,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_356,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_357,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_358,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_359,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_360,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_361,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_362,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_363,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_364,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_365,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_366,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_367,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_368,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_369,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_370,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_371,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_372,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_373,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_0_374,LA CASILLA,0,TR_SHAPE_8753520
TR,SUNDAY,TR_SUNDAY_1_375,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_376,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_377,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_378,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_379,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_380,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_381,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_382,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_383,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_384,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_385,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_386,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_387,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_388,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_389,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_390,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_391,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_392,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_393,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_394,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_395,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_396,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_397,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_398,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_399,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_400,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_401,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_402,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_403,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_404,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_405,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_406,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_407,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_408,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_409,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_410,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_411,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_412,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_413,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_414,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_415,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_416,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_417,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_418,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_419,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_420,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_421,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_422,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_423,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_424,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_425,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_426,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_427,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_428,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_429,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_430,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_431,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_432,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_433,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_434,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_435,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_436,BOLUETA,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_437,ATXURI,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_438,ATXURI,1,TR_SHAPE_8753521
TR,SUNDAY,TR_SUNDAY_1_439,ATXURI,1,TR_SHAPE_8753521
